	Description	Secretion	SignalP	RNA binding domain	Diff exp	S4TE;promotor_motif	S4TE;homology	S4TE;Eukaryotic_domains	S4TE;Prokaryotic_domains	S4TE;Nuclear_localization_signal	S4TE;Prenylation	S4TE;Coiled_coils	S4TE;C_basicity	S4TE;C_charge	S4TE;C_hidrofilnost	S4TE;hidrofilnost	S4TE;E-block	S4TE Score	CatRapid mean	CatRapid max	CatRapid max (STAR, all)	CatRapid mean (STAR, all)	CatRapid max (Z-score, all)	CatRapid mean (Z-score, all)	CatRapid count Z-score > 2 (all)
CP003496.1_prot_D7S_02263_2082	dipeptide transport system permease DppC	0.0	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2234824573763562	3.05	0.12	0.0573752201996477	4.43	-0.23644346788399975	4397
CP003496.1_prot_D7S_02264_2083	peptide transport system permease SapB	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.002327744117232631	3.95	0.08	0.03390118008069252	5.63	-0.022910613149470575	12912
CP003496.1_prot_D7S_02266_2084	peptide ABC superfamily ATP binding cassette transporter, binding protein	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.20920529801324503	6.55	0.68	0.37003390601026653	6.55	0.13223533422991676	21042
CP003496.1_prot_D7S_02267_2085	tRNA pseudouridine synthase A	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.21909186980414258	3.18	0.44	0.1982325308279507	6.36	-0.2358882806432671	6152
CP003496.1_prot_D7S_02268_2086	inner membrane protein	0.0	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.2575567141045512	4.04	0.1	0.046049855094425406	6.18	0.21503153827211938	22770
CP003496.1_prot_D7S_02270_2088	GTP-binding proten HflX	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.05777582076933915	4.0	0.12	0.05856998086867577	5.26	0.02830365768188964	14334
CP003496.1_prot_D7S_02271_2089	GTP-binding protein HflX	0.0	0.136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.39432929406791606	3.995	0.08	0.03447000549315251	5.83	0.35340518629363743	27360
CP003496.1_prot_D7S_02272_2090	Host factor-I protein	0.0	0.13	1.0	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4000472030435396	4.585	2.0	1.4630644214195065	6.31	0.360652927471445	28331
CP003496.1_prot_D7S_02273_2091	tRNA isopentenyltransferase	0.0	0.106	0.0	2.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.05584190503029449	3.67	0.12	0.055179095713446875	5.61	0.034344704790407805	13884
CP003496.1_prot_D7S_02274_2092	DNA mismatch repair protein MutL	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4472467239678738	8.57	0.19	0.09325819710946527	10.52	0.3627889114087095	31601
CP003496.1_prot_D7S_02275_2093	N-acetylmuramoyl-L-alanine amidase	0.0	0.835	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	-0.18572424968296464	3.69	1.46	0.94845689769477	5.47	-0.2120696872691455	8436
CP003496.1_prot_D7S_02276_2094	ATPase with strong ADP affinity	0.0	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11563125264196139	4.5	0.09	0.038760347015702835	6.86	0.10576042278332357	13883
CP003496.1_prot_D7S_02277_2095	putative transmembrane protein	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.14695505143018178	6.37	0.37	0.1856098346371678	7.61	0.09352272081525956	18634
CP003496.1_prot_D7S_02278_2096	putative phage glucose translocase	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.429832323516979	4.385	0.07	0.032212793362756426	6.13	0.3884337885704544	29183
CP003496.1_prot_D7S_02280_2097	glycosyll transferase, family 2	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.06673383119628012	3.61	0.13	0.06765934877730005	4.78	0.031567916201011514	13162
CP003496.1_prot_D7S_02281_2098	putative inner membrane protein	0.0	0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01600394532901226	4.63	0.14	0.07061438069441024	5.83	-0.03251823158373269	14749
CP003496.1_prot_D7S_02282_2099	integral membrane protein	0.0	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	-0.020324080597435536	2.74	0.11	0.04978529350482072	4.49	-0.040119334002613985	6788
CP003496.1_prot_D7S_02283_2100	sulfatase	0.0	0.117	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.304628011835987	6.77	0.57	0.3092691265887523	6.77	0.23354545110147182	24624
CP003496.1_prot_D7S_02284_2101	integrase	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.2634225729181344	4.65	0.4	0.1844539048737522	6.7	0.237746860379217	22828
CP003496.1_prot_D7S_02285_2102	relaxase	0.0	0.135	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.40701000422713823	10.0	0.78	0.3876290417290171	10.0	0.3294650805978065	32776
CP003496.1_prot_D7S_02286_2103	hypothetical protein	0.0	0.11	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.26456249119346203	3.6049999999999995	0.58	0.5344051294679221	5.4	0.2262854923948251	20515
CP003496.1_prot_D7S_02287_2104	hypothetical protein	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.30293927011413274	3.795	0.07	0.030157501941545286	5.79	0.266904987403633	23747
CP003496.1_prot_D7S_02288_2105	hypothetical protein	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.36359870367761027	4.06	0.07	0.03196048718580115	5.87	0.32131343170496085	26305
CP003496.1_prot_D7S_02291_2107	hypothetical protein	0.0	0.231	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.35305340284627307	4.09	0.09	0.042227757467846135	6.1	0.31514196957930024	26149
CP003496.1_prot_D7S_02292_2108	transcriptional modulator of MazE/toxin, MazF	0.0	0.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.18377694800619981	3.105	0.1	0.04871138219082076	4.38	0.14878250904475973	14444
CP003496.1_prot_D7S_02293_2109	putative virulence protein	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.40858179512470055	4.34	0.11	0.051606936525675766	6.21	0.3663782130206656	28891
CP003496.1_prot_D7S_02294_2110	cytolethal distending toxin protein A	1.0	0.518	0.0	2.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.09842186839509652	3.55	0.06	0.024983709961547935	6.13	-0.10396188888678423	6781
CP003496.1_prot_D7S_02295_2111	cytolethal distending toxin protein B	1.0	0.802	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.1264759757644075	4.48	1.5	0.9578558710435097	6.66	0.1143317295853617	16600
CP003496.1_prot_D7S_02296_2112	cytolethal distending toxin protein C	1.0	0.865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.35632450331125826	3.99	0.09	0.04124400962248784	6.51	0.325044892315269	25357
CP003496.1_prot_D7S_02297_2113	putative antirestriction protein	0.0	0.157	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.2168993941101874	3.2249999999999996	0.04	0.016493285094614816	5.13	0.1834582236281325	17652
CP003496.1_prot_D7S_02298_2114	hypothetical protein	0.0	0.095	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.15399464562491194	5.32	1.5	0.9492953611274222	7.65	-0.14250080503097	9878
CP003496.1_prot_D7S_02302_2118	conserved putative exported protein	0.0	0.705	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	4.0	0.11876356206847964	3.52	0.6	0.5390987441516868	5.36	0.09374178394862955	13712
CP003496.1_prot_D7S_02303_2119	hypothetical protein	0.0	0.083	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.1289861913484571	3.075	0.08	0.033575284602125284	4.78	0.1001663099274525	13049
CP003496.1_prot_D7S_02304_2120	conserved putative membrane protein	0.0	0.302	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.4971156826828237	5.36	0.17	0.07866090201352453	7.63	0.46330394181046725	32966
CP003496.1_prot_D7S_02305_2121	conserved putative membrane protein	0.0	0.094	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.3234725940538256	4.08	0.13	0.05664595685034003	5.88	0.28949538764608945	23599
CP003496.1_prot_D7S_02306_2122	conserved putative exported protein	0.0	0.211	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.1573277441172326	3.47	0.16	0.07462419260129186	6.18	0.126525012785786	15498
CP003496.1_prot_D7S_02307_2123	hypothetical protein	0.0	0.432	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.08385303649429336	3.97	0.27	0.1158407364612733	6.1	0.06565198037618623	14107
CP003496.1_prot_D7S_02308_2124	putative exported protein precursor	0.0	0.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	-0.3419508242919544	3.25	0.61	0.25302663231867867	5.67	-0.3474420851249218	4425
CP003496.1_prot_D7S_02309_2125	conserved putative lipoprotein	0.0	0.543	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.27131111737353814	3.74	0.58	0.5375346163317107	5.4	0.23980792908150705	20277
CP003496.1_prot_D7S_02311_2126	oligoribonuclease	0.0	0.105	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.6513294349725237	5.23	2.0	1.477645615896047	8.45	0.6037522967060026	39130
CP003496.1_prot_D7S_02312_2127	ribosome small subunit-dependent GTPase A	0.0	0.161	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.1911835987036776	3.79	0.3	0.1334315155418332	5.23	0.14810751425378363	17999
CP003496.1_prot_D7S_02313_2128	phosphocarrier protein HPr	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.5598450049316613	4.87	0.18	0.08491883393631733	6.86	0.5068517606500862	35793
CP003496.1_prot_D7S_02314_2129	phosphoenolpyruvate-protein phosphotransferase	1.0	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4171072284063689	7.33	0.63	0.3622526660731537	7.93	0.3394703843312561	31398
CP003496.1_prot_D7S_02315_2130	PTS system glucose-specific transporter subunit	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.2653621248414823	4.42	0.11	0.052248593563540634	7.25	0.24673166897126506	22113
CP003496.1_prot_D7S_02316_2131	oligopeptidase A	1.0	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.2142651824714668	9.14	0.75	0.3632331937946318	10.97	0.12922660201163033	27936
CP003496.1_prot_D7S_02317_2132	hypothetical protein	0.0	0.137	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.3435662956178667	3.87	0.1	0.04502737105298052	5.49	0.3043088098800977	24140
CP003496.1_prot_D7S_02319_2133	periplasmic oligopeptide-binding protein	0.0	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.17129914048189376	5.02	0.12	0.057192146686113714	6.07	0.11798818025116965	19767
CP003496.1_prot_D7S_02322_2135	Sel1 domain protein repeat-containing protein	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.04605114837255179	4.92	0.17	0.07746007993483985	7.97	-0.04715236868524236	13087
CP003496.1_prot_D7S_02323_2136	phospholipase D/Transphosphatidylase	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.27922079752007894	10.25	0.99	0.5133878544504006	11.32	0.17760962627621082	30414
CP003496.1_prot_D7S_02326_2137	VgrG protein	0.0	0.102	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	5.0	0.11052557418627589	8.35	1.44	0.9395767431288239	9.4	0.04696626446688008	24483
CP003496.1_prot_D7S_02327_2138	chorismate binding enzyme, putative	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.15488798083697342	3.89	0.09	0.04418189911541304	5.84	0.13801422537078778	17412
CP003496.1_prot_D7S_02328_2139	para-aminobenzoate synthase, component I, putative	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	-0.11291531633084402	3.79	0.2	0.09000293599530242	5.86	-0.13047780955808533	9898
CP003496.1_prot_D7S_02329_2140	para-aminobenzoate synthase glutamine amidotransferase component II	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.05817035367056502	3.37	0.04	0.019305495046691795	5.52	0.04269770613528309	11073
CP003496.1_prot_D7S_02330_2141	glycerate dehydrogenase	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.30551077920247993	4.13	0.2	0.09448411721250924	6.38	0.26775955145568536	25287
CP003496.1_prot_D7S_02331_2142	small multidrug resistance protein	0.0	0.172	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5051204734394815	4.6899999999999995	0.15	0.07044371412876708	6.6	0.457979845812892	33234
CP003496.1_prot_D7S_02332_2143	fructosamine kinase	0.0	0.105	0.0	4.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	-0.22319571649992956	3.28	0.12	0.052671566306139096	4.53	-0.23070028223438716	3779
CP003496.1_prot_D7S_02333_2144	threonyl-tRNA synthetase	0.0	0.097	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	5.0	0.1125926447794843	6.97	0.95	0.45403945598848333	9.05	0.05156128653419961	22497
CP003496.1_prot_D7S_02335_2145	integrase, catalytic region	0.0	0.236	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0416669015076793	3.65	1.5	0.9740247760119713	5.21	-0.05041975261871838	6998
CP003496.1_prot_D7S_02336_2146	ISPsy8, transposase OrfA	0.0	0.097	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.27380724249682964	3.87	0.6	0.5436330574129147	5.77	0.23768482563976287	21816
CP003496.1_prot_D7S_02339_2149	ferredoxin--NADP reductase	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.11507679301113147	4.57	0.23	0.09997850093762432	6.86	-0.11294167787396056	8952
CP003496.1_prot_D7S_02340_2150	translation initiation factor IF-3	0.0	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.10391644356770466	5.49	0.2	0.08341617259863998	7.56	0.10207944235031159	14842
CP003496.1_prot_D7S_02341_2151	hypothetical protein	0.0	0.257	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.2521706354797802	3.26	0.07	0.02682088534464797	5.89	0.2261722198018677	20569
CP003496.1_prot_D7S_02342_2152	50S ribosomal protein L20	0.0	0.18	0.0	-4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.18983725517824435	3.2	0.4	0.16830394181046732	5.17	0.15594065501108098	15151
CP003496.1_prot_D7S_02343_2153	aerobic C4-dicarboxylate transport protein	0.0	0.243	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.1948090742567282	3.27	0.08	0.03492574773170686	5.33	0.16393593847669202	16797
CP003496.1_prot_D7S_02345_2155	tagatose-bisphosphate aldolase	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.07043469071438636	4.22	0.29	0.132117515579717	6.68	0.04897382228704563	15970
CP003496.1_prot_D7S_02346_2156	tagatose-bisphosphate aldolase noncatalytic subunit	0.0	0.233	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.3270529801324503	8.99	1.0	0.5177821870323718	8.99	-0.3838038186880836	15947
CP003496.1_prot_D7S_02347_2157	galactitol-1-phosphate dehydrogenase	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.008464139777370726	4.06	0.15	0.07186833481711591	4.82	-0.037637470876820796	12417
CP003496.1_prot_D7S_02348_2158	DeoR family transcriptional regulator	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.0008552909680146552	4.62	0.15	0.0685382531775046	7.0	-0.009598052772147826	11430
CP003496.1_prot_D7S_02349_2159	1-deoxy-D-xylulose-5-phosphate synthase	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.06403621248414823	7.38	0.85	0.4355346352736158	7.99	0.012068834883412597	17841
CP003496.1_prot_D7S_02350_2160	geranyltranstransferase	0.0	0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.030452303790333944	3.44	0.09	0.04159462428731083	4.8	-0.05665372303146251	9779
CP003496.1_prot_D7S_02351_2161	exodeoxyribonuclease VII, small subunit	0.0	0.095	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.5642412286881782	4.93	0.64	0.5616241736593867	7.35	0.5150383573579831	36194
CP003496.1_prot_D7S_02352_2162	acetyl-CoA carboxylase, carboxyl transferase, beta subunit	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20549950683387344	3.49	0.21	0.09362159756028263	5.14	-0.21740069706211052	5252
CP003496.1_prot_D7S_02353_2163	FolC bifunctional protein	0.0	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.5697026912780049	2.9	0.4	0.20673375258083457	4.43	-0.5731041047108518	1826
CP003496.1_prot_D7S_02354_2164	phosphoglycerate mutase family protein	0.0	0.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.08884951387910385	2.88	0.15	0.06643769060292086	5.02	-0.10603025022256739	4540
CP003496.1_prot_D7S_02355_2165	cardiolipin synthetase	0.0	0.083	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	6.0	-0.24579188389460338	3.12	0.21	0.09667938931297713	5.01	-0.268787149811528	6197
CP003496.1_prot_D7S_02356_2166	membrane protein	0.0	0.101	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.18843877694800618	3.38	0.09	0.04285814407213079	4.87	0.15152131911427652	17570
CP003496.1_prot_D7S_02357_2167	pseudouridine synthase Rlu family protein	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.20895307876567565	3.28	0.39	0.17207982118841514	5.66	-0.20723201939651087	3476
CP003496.1_prot_D7S_02359_2168	UAA transporter family	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.08277863886149077	3.01	0.05	0.024326047013808652	4.87	-0.09857556873070292	7558
CP003496.1_prot_D7S_02360_2169	alkylphosphonate utilization operon protein PhnA	0.0	0.108	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.01127166408341553	3.47	0.08	0.032168848142746204	4.88	-0.008652283446669072	8214
CP003496.1_prot_D7S_02361_2170	alpha/beta superfamily hydrolase	1.0	0.769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.3437804706213892	6.3	0.44	0.2403989165230239	6.3	0.2769007254749683	27004
CP003496.1_prot_D7S_02362_2171	putative TdeA	1.0	0.488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	-0.4904121459771734	4.33	0.79	0.3278703616009698	6.3	-0.4831103555395603	4130
CP003496.1_prot_D7S_02363_2172	ABC transporter related protein	0.0	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.019981682401014514	7.05	0.99	0.5097582065804179	8.06	-0.07373477544371412	18241
CP003496.1_prot_D7S_02364_2173	putative MacA	0.0	0.31	0.5	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	-0.10181978300690432	4.72	0.94	0.6867669956244199	8.23	-0.09913975337639457	13457
CP003496.1_prot_D7S_02365_2174	ribonuclease G	0.0	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.3248182330562209	7.05	0.45	0.2507434697781903	7.49	0.24525921997234484	24673
CP003496.1_prot_D7S_02366_2175	plasmid maintenance system killer	0.0	0.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.4641799351838805	4.72	0.16	0.07643248157899722	6.42	0.41929820241319876	31515
CP003496.1_prot_D7S_02367_2176	XRE family plasmid maintenance system antidote protein	0.0	0.114	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.6394793574749895	5.255	1.5	0.9956265982232493	7.08	0.5825544106226204	38787
CP003496.1_prot_D7S_02368_2177	hypothetical protein	0.0	0.245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.39231506270255034	4.05	0.05	0.022134658003902036	6.15	0.3553705983747846	26983
CP003496.1_prot_D7S_02369_2178	integrase catalytic region	0.0	0.136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	0.16161335775679866	3.19	0.06	0.025094330687780587	5.45	0.13644810865076812	15451
CP003496.1_prot_D7S_02371_2180	FHA domain protein	0.0	0.158	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	-0.4755917993518388	3.9	0.27	0.11521982080957704	5.67	-0.4788491845509822	3321
CP003496.1_prot_D7S_02372_2181	hypothetical protein	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.20294983795970128	3.14	0.07	0.033485689390638916	4.41	0.16361061125528004	16222
CP003496.1_prot_D7S_02373_2182	hypothetical protein	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2803395801042694	4.98	0.07	0.029881707802170747	6.49	0.25684768814047315	22647
CP003496.1_prot_D7S_02375_2184	hypothetical protein	0.0	0.139	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	-0.2712808228829083	3.81	0.62	0.28075379311651166	6.89	-0.2689206902430246	7102
CP003496.1_prot_D7S_02376_2185	lipoprotein releasing system, transmembrane protein LolC	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	-0.17481259687191772	4.03	0.16	0.06652728581440721	7.19	-0.1724079896956036	9516
CP003496.1_prot_D7S_02377_2186	lipoprotein releasing system, ATP-binding protein	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.5231414682260109	2.46	0.27	0.11034635273615823	4.48	-0.511967116852613	945
CP003496.1_prot_D7S_02378_2187	lipoprotein releasing system, transmembrane protein LolE	0.0	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	-0.3142553191489362	2.63	0.32	0.14945418900232985	5.11	-0.3208338226658838	3544
