	Description	Secretion_orignial	Orignial_rank	Secretion 0.01	Rank 0.01	Secretion 0.025	Rank 0.025	Secretion 0.05	Rank 0.05	Secretion 0.1	Rank 0.1	Secretion 0.125	Rank 0.125	Secretion 0.15	Rank 0.15
CP003496.1_prot_D7S_02074_1906	outer membrane protein 39	True	1984.0	True	231.0	True	242.0	True	231.0	True	446.0	True	383.0	True	264.0
CP003496.1_prot_D7S_02075_1907	PemI-like protein	False	1816.0	False	60.0	False	64.0	False	99.0	False	56.0	False	149.0	False	133.0
CP003496.1_prot_D7S_02076_1908	pemk-like protein 2	False	1042.0	False	926.0	False	1049.0	False	1006.0	False	1127.0	False	1193.0	False	1144.0
CP003496.1_prot_D7S_02077_1909	chaperone protein DnaJ	False	351.0	False	14.0	False	37.0	False	42.0	False	46.0	False	45.0	False	33.0
CP003496.1_prot_D7S_02078_1910	chaperone protein DnaK	True	340.0	True	32.0	True	41.0	True	41.0	True	13.0	True	135.0	False	5.0
CP003496.1_prot_D7S_02080_1911	gamma-glutamyl phosphate reductase	False	563.0	False	1763.0	False	1822.0	False	1752.0	False	1870.0	False	1776.0	False	1842.0
CP003496.1_prot_D7S_02081_1912	transposase	False	1813.0	False	153.0	False	153.0	False	201.0	False	141.0	False	206.0	False	174.0
CP003496.1_prot_D7S_02082_1913	putative transposase	False	1749.0	False	179.0	False	208.0	False	189.0	False	248.0	False	481.0	False	316.0
CP003496.1_prot_D7S_02083_1914	molybdate ABC transporter, periplasmic molybdate-binding protein	True	806.0	False	1592.0	False	1564.0	True	1563.0	True	1562.0	True	1832.0	True	1557.0
CP003496.1_prot_D7S_02084_1915	molybdate ABC transporter, permease	False	1223.0	False	1442.0	False	1360.0	False	1082.0	False	1048.0	False	1394.0	False	1252.0
CP003496.1_prot_D7S_02085_1916	sulfate/thiosulfate import ATP-binding protein CysA	False	743.0	False	1616.0	False	1671.0	False	1907.0	False	1753.0	False	1596.0	False	1837.0
CP003496.1_prot_D7S_02086_1917	ModD protein	False	1222.0	False	937.0	False	986.0	False	1022.0	False	940.0	False	1086.0	False	855.0
CP003496.1_prot_D7S_02087_1918	microcin-processing peptidase 2	False	843.0	False	1177.0	False	1086.0	False	1280.0	False	1088.0	False	888.0	False	754.0
CP003496.1_prot_D7S_02089_1920	phosphoenolpyruvate carboxylase	False	1409.0	False	908.0	False	982.0	False	798.0	False	893.0	False	636.0	False	738.0
CP003496.1_prot_D7S_02093_1922	Rhs element Vgr protein	False	237.0	False	755.0	False	594.0	False	530.0	False	413.0	False	242.0	False	366.0
CP003496.1_prot_D7S_02095_1924	glycoside hydrolase, family 19, putative	False	768.0	False	1524.0	False	1512.0	False	1453.0	False	1635.0	True	1498.0	False	1615.0
CP003496.1_prot_D7S_02097_1926	glycoside hydrolase, family 19, putative	False	1370.0	False	868.0	False	955.0	False	888.0	False	811.0	False	797.0	False	748.0
CP003496.1_prot_D7S_02098_1927	hypothetical protein	False	1786.0	False	307.0	False	358.0	False	318.0	False	387.0	False	505.0	False	314.0
CP003496.1_prot_D7S_02099_1928	phosphotransferase system, galactitol-specific IIB component	False	1962.0	False	100.0	False	200.0	False	251.0	False	232.0	False	330.0	False	250.0
CP003496.1_prot_D7S_02100_1929	ascorbate-specific PTS system enzyme IIC	False	630.0	False	1597.0	False	1776.0	False	1748.0	False	1686.0	False	1800.0	False	1652.0
CP003496.1_prot_D7S_02101_1930	transketolase, N- subunit	False	1744.0	False	686.0	False	552.0	False	565.0	False	784.0	False	722.0	False	473.0
CP003496.1_prot_D7S_02102_1931	transketolase, central region	False	912.0	False	1484.0	False	1651.0	False	1636.0	False	1703.0	False	1392.0	False	1405.0
CP003496.1_prot_D7S_02103_1932	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	False	1863.0	False	393.0	False	280.0	False	460.0	False	569.0	False	387.0	False	604.0
CP003496.1_prot_D7S_02104_1933	Smr protein/MutS2	False	1540.0	True	186.0	False	187.0	False	244.0	False	328.0	False	411.0	False	408.0
CP003496.1_prot_D7S_02105_1934	YccS/YhfK family integral membrane protein	False	1977.0	False	56.0	False	56.0	False	152.0	False	79.0	False	152.0	False	305.0
CP003496.1_prot_D7S_02106_1935	inner membrane protein YccF	False	1529.0	False	318.0	True	244.0	True	301.0	False	340.0	True	289.0	False	354.0
CP003496.1_prot_D7S_02107_1936	methylglyoxal synthase	False	1667.0	False	439.0	False	587.0	False	624.0	False	545.0	False	470.0	False	593.0
CP003496.1_prot_D7S_02108_1937	hypothetical protein	True	634.0	False	1244.0	True	1278.0	True	1264.0	False	1350.0	True	1087.0	True	1360.0
CP003496.1_prot_D7S_02109_1938	acylphosphatase	False	1887.0	False	375.0	False	367.0	False	399.0	False	358.0	False	359.0	False	406.0
CP003496.1_prot_D7S_02110_1939	acylphosphatase	False	827.0	False	1685.0	False	1624.0	False	1574.0	True	1290.0	True	1293.0	False	1341.0
CP003496.1_prot_D7S_02111_1940	putative ABC-type chelated iron transport system, permease component	False	774.0	False	1654.0	False	1601.0	False	1628.0	False	1558.0	False	1740.0	False	1580.0
CP003496.1_prot_D7S_02112_1941	putative ABC-type chelated iron transport system, ATPase component	False	809.0	False	1683.0	False	1783.0	False	1894.0	False	1633.0	False	1717.0	False	1754.0
CP003496.1_prot_D7S_02113_1942	iron ABC superfamily ATP binding cassette transporter, binding protein	True	653.0	True	1367.0	True	1256.0	True	1246.0	True	1440.0	True	1366.0	True	1441.0
CP003496.1_prot_D7S_02114_1943	sulfurtransferase TusE	False	1458.0	False	727.0	False	711.0	False	697.0	False	606.0	False	631.0	False	579.0
CP003496.1_prot_D7S_02115_1944	inner membrane protein YccA	False	803.0	False	1505.0	False	1572.0	False	1570.0	False	1590.0	False	1621.0	False	1720.0
CP003496.1_prot_D7S_02117_1945	crispr-associated helicase Cas3 domain protein	False	11.0	False	1239.0	False	1107.0	False	1085.0	False	958.0	False	881.0	False	409.0
CP003496.1_prot_D7S_02119_1947	hypothetical protein	False	1826.0	False	280.0	False	262.0	False	246.0	False	278.0	False	316.0	False	234.0
CP003496.1_prot_D7S_02120_1948	hypothetical protein	False	1662.0	False	446.0	False	414.0	False	383.0	False	526.0	False	601.0	False	359.0
CP003496.1_prot_D7S_02121_1949	putative type III DNA modification methylase	False	1477.0	False	464.0	False	430.0	False	257.0	False	519.0	False	333.0	False	770.0
CP003496.1_prot_D7S_02123_1951	virulence protein	False	1864.0	False	193.0	False	215.0	False	179.0	False	145.0	True	265.0	False	199.0
CP003496.1_prot_D7S_02125_1953	CRISPR-associated protein Cas5, Dvulg subtype	False	542.0	False	1578.0	False	1673.0	False	1755.0	False	1645.0	False	1623.0	False	1540.0
CP003496.1_prot_D7S_02127_1954	crispr-associated protein, Csd1 family	False	1318.0	False	675.0	False	601.0	False	592.0	False	707.0	False	766.0	False	557.0
CP003496.1_prot_D7S_02128_1955	crispr-associated protein, Csd2 family	False	626.0	False	1515.0	False	1559.0	False	1504.0	False	1503.0	False	1312.0	False	1496.0
CP003496.1_prot_D7S_02129_1956	CRISPR-associated protein Cas4	False	1399.0	False	392.0	False	392.0	False	412.0	False	467.0	False	471.0	False	361.0
CP003496.1_prot_D7S_02130_1957	hypothetical protein	False	669.0	False	1646.0	False	1679.0	False	1725.0	False	1817.0	False	1855.0	False	1688.0
CP003496.1_prot_D7S_02131_1958	phosphomethylpyrimidine kinase	False	1595.0	False	546.0	False	534.0	False	535.0	False	586.0	False	600.0	False	721.0
CP003496.1_prot_D7S_02132_1959	thiamin/thiamine pyrophosphate ABC transporter	True	1455.0	False	870.0	False	941.0	False	993.0	True	882.0	True	1017.0	True	962.0
CP003496.1_prot_D7S_02133_1960	thiamin/thiamine pyrophosphate ABC transporter, permease protein	False	1165.0	True	1080.0	True	1126.0	True	1068.0	True	1112.0	True	1015.0	True	913.0
CP003496.1_prot_D7S_02134_1961	thiamine ABC transporter, ATP-binding protein	False	1424.0	False	847.0	False	1070.0	False	776.0	False	938.0	False	957.0	False	1037.0
CP003496.1_prot_D7S_02135_1962	biotin synthase	False	479.0	False	1722.0	False	1538.0	False	1410.0	False	1617.0	False	1533.0	False	1393.0
CP003496.1_prot_D7S_02136_1963	hypothetical protein	False	1123.0	False	1031.0	False	1061.0	False	1100.0	False	1072.0	False	990.0	False	1019.0
CP003496.1_prot_D7S_02137_1964	leucine-responsive regulatory protein	False	301.0	False	405.0	False	232.0	False	305.0	False	389.0	False	310.0	False	370.0
CP003496.1_prot_D7S_02139_1966	outer-membrane lipoprotein carrier protein	True	941.0	False	1284.0	True	1244.0	True	1316.0	True	1274.0	True	1115.0	True	1236.0
CP003496.1_prot_D7S_02140_1967	3-phosphoshikimate 1-carboxyvinyltransferase	False	395.0	False	1487.0	False	1515.0	False	1542.0	False	1585.0	False	1486.0	False	1667.0
CP003496.1_prot_D7S_02141_1968	C4-dicarboxylate membrane transporter	False	1573.0	True	655.0	True	651.0	False	760.0	False	614.0	False	606.0	False	897.0
CP003496.1_prot_D7S_02142_1969	seryl-tRNA synthetase	False	492.0	False	1709.0	False	1614.0	False	1674.0	False	1745.0	False	1595.0	False	1582.0
CP003496.1_prot_D7S_02143_1970	cytidine deaminase	False	1031.0	False	1345.0	False	1296.0	False	1305.0	False	1327.0	False	1099.0	False	1285.0
CP003496.1_prot_D7S_02144_1971	spermidine/putrescine-binding periplasmic protein 1 precursor	True	623.0	False	1803.0	False	1676.0	False	1541.0	True	1688.0	True	1551.0	True	1835.0
CP003496.1_prot_D7S_02145_1972	spermidine/putrescine ABC transporter membrane protein	False	762.0	False	1677.0	False	1808.0	True	1843.0	True	1812.0	True	1647.0	False	1782.0
CP003496.1_prot_D7S_02146_1973	putrescine transport system permease protein PotH	False	888.0	False	1665.0	False	1631.0	False	1718.0	False	1532.0	False	1589.0	False	1747.0
CP003496.1_prot_D7S_02147_1974	putrescine/spermidine ABC transporter ATPase protein	False	949.0	False	1251.0	False	1403.0	False	1480.0	False	1469.0	False	1538.0	False	1660.0
CP003496.1_prot_D7S_02148_1975	peptidase T	False	1043.0	False	1519.0	False	1356.0	False	1428.0	False	1420.0	False	1314.0	False	1522.0
CP003496.1_prot_D7S_02150_1977	PqiA family integral membrane protein	False	660.0	False	1758.0	False	1608.0	False	1537.0	False	1634.0	False	1754.0	False	1761.0
CP003496.1_prot_D7S_02151_1978	ProP effector	False	45.0	False	690.0	False	614.0	False	521.0	False	765.0	False	578.0	False	417.0
CP003496.1_prot_D7S_02153_1979	carboxy-terminal protease	True	600.0	True	1279.0	True	1259.0	True	1717.0	True	1439.0	True	1698.0	True	1584.0
CP003496.1_prot_D7S_02154_1980	periplasmic protein	True	1020.0	False	1041.0	False	1040.0	False	1101.0	True	1313.0	True	1142.0	True	1130.0
CP003496.1_prot_D7S_02155_1981	twin-arginine translocation pathway signal	False	1432.0	False	1002.0	False	950.0	False	929.0	False	809.0	False	748.0	False	756.0
CP003496.1_prot_D7S_02156_1982	carboxy- protease	False	1088.0	False	1332.0	False	1141.0	False	1094.0	False	1108.0	False	1216.0	False	1123.0
CP003496.1_prot_D7S_02159_1985	dihydrolipoyllysine-residue succinyltransferase	False	164.0	False	1601.0	False	1466.0	False	1581.0	False	1434.0	False	1493.0	False	1207.0
CP003496.1_prot_D7S_02160_1986	hypothetical protein	False	1060.0	False	962.0	False	1036.0	False	1029.0	False	1079.0	False	1078.0	False	1093.0
CP003496.1_prot_D7S_02161_1987	seryl-tRNA synthetase	False	582.0	False	1828.0	False	1623.0	False	1564.0	False	1734.0	False	1412.0	False	1692.0
CP003496.1_prot_D7S_02162_1988	succinyl-CoA ligase	False	432.0	False	1933.0	False	1852.0	False	1867.0	False	1706.0	False	1728.0	False	1613.0
CP003496.1_prot_D7S_02163_1989	hypothetical protein	True	686.0	False	1568.0	False	1655.0	False	1611.0	False	1649.0	False	1657.0	False	1838.0
CP003496.1_prot_D7S_02164_1990	formate dehydrogenase, alpha subunit	False	1594.0	False	689.0	False	716.0	False	733.0	False	896.0	False	1067.0	False	285.0
CP003496.1_prot_D7S_02165_1991	formate dehydrogenase H	False	1284.0	False	1211.0	False	1193.0	False	1151.0	False	1223.0	False	1352.0	False	1284.0
CP003496.1_prot_D7S_02166_1992	cell filamentation protein Fic-related protein	False	508.0	False	1954.0	False	1946.0	False	1938.0	False	1956.0	False	1949.0	False	1916.0
CP003496.1_prot_D7S_02167_1993	hydrogenase maturation peptidase HycI	False	1326.0	False	1089.0	False	1077.0	False	1063.0	False	1106.0	False	1229.0	False	1050.0
CP003496.1_prot_D7S_02168_1994	hydrogenase-4 component J	False	1950.0	True	38.0	True	118.0	True	103.0	False	100.0	True	154.0	False	172.0
CP003496.1_prot_D7S_02169_1995	hydrogenase-4 component I	False	473.0	False	1935.0	False	1861.0	False	1870.0	False	1880.0	False	1932.0	False	1684.0
CP003496.1_prot_D7S_02170_1996	hydrogenase-4 component H	False	863.0	False	1642.0	False	1574.0	False	1606.0	False	1700.0	False	1798.0	False	1798.0
CP003496.1_prot_D7S_02171_1997	hydrogenase-4 component G	False	707.0	False	1526.0	False	1540.0	False	1527.0	False	1299.0	False	1873.0	False	1609.0
CP003496.1_prot_D7S_02172_1998	hydrogenase-4 component F	False	1771.0	False	533.0	False	461.0	False	536.0	False	463.0	True	593.0	False	323.0
CP003496.1_prot_D7S_02173_1999	hydrogenase-4 component E	False	1258.0	False	1078.0	False	1033.0	False	1024.0	False	1181.0	False	1051.0	False	1121.0
CP003496.1_prot_D7S_02174_2000	hydrogenase-4 component D	False	825.0	False	1708.0	False	1699.0	False	1839.0	False	1728.0	False	1823.0	False	1731.0
CP003496.1_prot_D7S_02175_2001	hydrogenase-4 component C	False	1214.0	False	1186.0	False	1294.0	False	1434.0	False	1172.0	False	1404.0	False	1610.0
CP003496.1_prot_D7S_02176_2002	hydrogenase-4 component B	False	980.0	False	1386.0	False	1461.0	False	1087.0	False	1260.0	False	1309.0	False	1521.0
CP003496.1_prot_D7S_02177_2003	electron transport protein HydN	False	488.0	False	1931.0	True	1926.0	False	1977.0	False	1828.0	True	1993.0	False	1727.0
CP003496.1_prot_D7S_02180_2006	formate dehydrogenase subunit gamma	False	403.0	True	1528.0	True	1455.0	True	1423.0	True	1394.0	True	1558.0	False	1656.0
CP003496.1_prot_D7S_02181_2007	formate dehydrogenase accessory protein	False	1008.0	False	1334.0	False	1273.0	False	1451.0	False	1216.0	False	1263.0	True	1169.0
CP003496.1_prot_D7S_02183_2009	formate dehydrogenase, alpha subunit	False	1052.0	False	1286.0	False	1315.0	False	1467.0	False	1482.0	False	1444.0	False	1452.0
CP003496.1_prot_D7S_02184_2010	formate dehydrogenase family accessory protein FdhD	False	793.0	False	1620.0	False	1536.0	False	1440.0	False	1386.0	False	1597.0	False	1738.0
CP003496.1_prot_D7S_02185_2011	PurR protein	False	214.0	False	733.0	False	917.0	False	915.0	False	745.0	False	798.0	False	684.0
CP003496.1_prot_D7S_02186_2012	shikimate kinase	False	1125.0	False	1277.0	False	1368.0	False	1445.0	False	1449.0	False	1330.0	False	1419.0
CP003496.1_prot_D7S_02187_2013	gluconate permease	False	640.0	False	1817.0	False	1885.0	False	1942.0	False	1899.0	False	1822.0	False	1821.0
CP003496.1_prot_D7S_02188_2014	DNA helicase II	False	2000.0	True	4.0	False	3.0	False	17.0	False	72.0	False	18.0	False	96.0
CP003496.1_prot_D7S_02189_2015	DNA ligase	False	1242.0	False	899.0	False	840.0	False	828.0	False	863.0	False	1031.0	False	1024.0
CP003496.1_prot_D7S_02190_2016	hypothetical protein	False	1126.0	False	1052.0	False	1094.0	False	1077.0	False	1103.0	False	1070.0	False	1168.0
CP003496.1_prot_D7S_02191_2017	molybdate ABC transporter permease protein	False	896.0	False	1495.0	False	1489.0	False	1565.0	False	1606.0	False	1578.0	False	1676.0
CP003496.1_prot_D7S_02192_2018	toxin	False	1712.0	True	39.0	False	68.0	False	97.0	False	83.0	False	83.0	False	145.0
CP003496.1_prot_D7S_02193_2019	Prevent-host-death protein	False	354.0	False	128.0	False	133.0	False	178.0	False	176.0	False	191.0	False	265.0
CP003496.1_prot_D7S_02194_2020	polysaccharide pyruvyl transferase YvfF	False	739.0	False	1676.0	False	1723.0	False	1682.0	False	1815.0	False	1636.0	False	1777.0
CP003496.1_prot_D7S_02195_2021	polysaccharide biosynthesis protein	False	993.0	False	1418.0	False	1456.0	False	1514.0	False	1453.0	True	1442.0	False	1508.0
CP003496.1_prot_D7S_02196_2022	Lsg locus putative protein 4	False	829.0	False	1694.0	False	1586.0	False	1508.0	False	1540.0	False	1349.0	False	1190.0
CP003496.1_prot_D7S_02197_2023	hypothetical protein	False	749.0	False	1614.0	False	1567.0	False	1503.0	False	1741.0	False	1770.0	False	1539.0
CP003496.1_prot_D7S_02198_2024	WcaA protein	False	697.0	False	1673.0	False	1762.0	False	1767.0	False	1715.0	False	1819.0	False	1690.0
CP003496.1_prot_D7S_02199_2025	amylovoran biosynthesis glycosylltransferase AmsE	False	729.0	False	1746.0	False	1698.0	False	1727.0	True	1780.0	False	1828.0	False	1634.0
CP003496.1_prot_D7S_02200_2026	lytic transglycosyllase	True	782.0	False	1650.0	False	1462.0	False	1460.0	True	1535.0	True	1615.0	True	1555.0
CP003496.1_prot_D7S_02201_2027	exonuclease III	False	137.0	False	1347.0	False	1374.0	False	1406.0	False	1283.0	False	1448.0	False	1134.0
CP003496.1_prot_D7S_02202_2028	hypothetical protein	False	499.0	False	1766.0	False	1752.0	False	1829.0	False	1800.0	False	1773.0	False	1682.0
CP003496.1_prot_D7S_02203_2029	dTDP-glucose 4,6-dehydratase	False	1779.0	False	223.0	False	369.0	False	117.0	False	167.0	False	126.0	False	529.0
CP003496.1_prot_D7S_02204_2030	hypothetical protein	False	798.0	False	1539.0	False	1551.0	False	1502.0	False	1657.0	False	1438.0	False	994.0
CP003496.1_prot_D7S_02205_2031	GTP cyclohydrolase II	False	1239.0	False	942.0	False	928.0	False	894.0	False	949.0	False	907.0	False	837.0
CP003496.1_prot_D7S_02206_2032	phosphatidylglycerophosphatase B	False	937.0	False	1225.0	False	1127.0	False	1097.0	False	1170.0	False	1282.0	False	1432.0
CP003496.1_prot_D7S_02207_2033	NagC protein	False	1569.0	False	528.0	False	577.0	False	641.0	False	517.0	False	534.0	False	787.0
CP003496.1_prot_D7S_02209_2034	outer-membrane lipoprotein carrier protein precursor	True	821.0	False	1352.0	False	1308.0	False	1243.0	False	1473.0	True	1233.0	True	1226.0
CP003496.1_prot_D7S_02210_2035	lipoprotein, putative	True	1426.0	False	773.0	False	771.0	False	689.0	False	747.0	False	716.0	False	854.0
CP003496.1_prot_D7S_02211_2036	30S ribosomal protein S15	False	656.0	False	1295.0	False	1410.0	False	1380.0	False	1443.0	False	1460.0	False	1475.0
CP003496.1_prot_D7S_02213_2038	acyl-CoA thioesterase II	False	1824.0	False	425.0	False	389.0	False	436.0	False	516.0	False	390.0	False	179.0
CP003496.1_prot_D7S_02214_2039	ABC transporter, CydDC cysteine exporter	False	1630.0	False	498.0	False	643.0	False	304.0	False	567.0	False	583.0	False	95.0
CP003496.1_prot_D7S_02215_2040	cysteine/glutathione ABC transporter membrane/ATP-binding component	False	942.0	False	1344.0	False	1548.0	False	1143.0	False	1513.0	False	1641.0	False	1513.0
CP003496.1_prot_D7S_02216_2041	thioredoxin-disulfide reductase	True	1109.0	True	1565.0	True	1418.0	True	1351.0	True	1267.0	True	1241.0	True	1023.0
CP003496.1_prot_D7S_02217_2042	thioredoxin domain protein	False	983.0	False	1684.0	False	1547.0	True	1293.0	True	1566.0	True	1511.0	True	1148.0
CP003496.1_prot_D7S_02218_2043	molybdopterin synthase sulfurylase MoeB	False	698.0	False	1858.0	False	1945.0	False	1872.0	False	1656.0	False	1921.0	False	1904.0
CP003496.1_prot_D7S_02219_2044	molybdopterin biosynthesis MoeA protein	False	786.0	False	1840.0	False	1620.0	False	1711.0	False	1533.0	False	1455.0	False	1864.0
CP003496.1_prot_D7S_02220_2045	GTP cyclohydrolase I	False	1154.0	False	1206.0	False	1304.0	False	1336.0	False	1259.0	False	1203.0	False	1286.0
CP003496.1_prot_D7S_02221_2046	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	True	1041.0	False	1475.0	False	1458.0	False	1603.0	True	1537.0	False	1697.0	False	1248.0
CP003496.1_prot_D7S_02222_2047	transcription elongation factor GreA	True	1329.0	False	875.0	False	751.0	False	775.0	False	974.0	False	794.0	False	865.0
CP003496.1_prot_D7S_02223_2048	23S rRNA methyltransferase J	False	79.0	False	124.0	False	82.0	False	57.0	False	38.0	False	17.0	False	44.0
