	Description	Ori_CR (Pr)	Rec_CR (Pr)	Ori_RBP (Pr)	Rec_RBP (Pr)	Orignial_rank	Rec_rank	SignalP_nonfused	SignalP_fused	MS_nonfused	MS_fused	Secretion_nonfused	Secretion_fused
CP003496.1_prot_D7S_02031_1867	ABC transporter ATP-binding protein	0.11560128759995177	0.11626532839142772	0.0	0.1772246332719188	1804.0	1933.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02032_1868	nitrogen regulatory IIA protein	0.5237829714650729	0.5280563062953469	0.0	0.5245004430797517	1103.0	919.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02033_1869	ATPase	0.6229994039541027	0.6258438542550275	0.0	0.1274915626839219	928.0	1421.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02034_1870	exodeoxyribonuclease VII, large subunit	0.010683692748983458	0.010819401276403474	1.0	0.8341024842662597	253.0	1271.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02035_1871	exodeoxyribonuclease VII large subunit	0.8583877697351773	0.8581467243707033	0.0	0.2576710947025603	501.0	802.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02036_1872	protein YfjF	0.9292130415118677	0.9292910778003679	1.0	0.7589896516345352	11.0	127.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02037_1873	lipid transport protein	0.7156531442324703	0.7191321527412278	0.0	0.22610900427206346	757.0	1098.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02038_1874	integral membrane protein	0.723969079763455	0.7220639609404311	0.0	0.14687772040378583	742.0	1225.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02040_1876	P4 lipoprotein	0.5647838180175273	0.564748620707672	0.0	0.7049795993920123	1033.0	535.0	True	False	False	False	True	False
CP003496.1_prot_D7S_02041_1877	high-affinity zinc uptake system protein ZnuA	0.7270726135298615	0.725596065058821	0.0	0.7847180159184617	731.0	269.0	True	True	True	True	True	True
CP003496.1_prot_D7S_02042_1878	ThiF family protein	0.30544321165814414	0.30935360038656967	0.0	0.0474256514748911	1492.0	1877.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02043_1879	membrane-bound lytic murein transglycosyllase A	0.059959038682808635	0.059365904725721466	0.0	0.47718785495564453	1893.0	1690.0	False	False	True	False	True	False
CP003496.1_prot_D7S_02045_1880	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	0.0852391384439639	0.08417667958258317	0.0	0.4782644895177171	1853.0	1664.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02046_1881	fructose-1,6-bisphosphatase	0.4627385783006427	0.46537614545837336	0.0	0.5146914055859765	1209.0	1037.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02047_1882	gamma-glutamyl phosphate reductase	0.3498558137032034	0.3475125467189518	0.0	0.3182379033222912	1402.0	1526.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02049_1884	bicyclomycin/multidrug efflux system	0.2151050558340517	0.21425216044773665	0.0	0.44825007366133046	1638.0	1533.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02050_1885	glutamate-5-semialdehyde dehydrogenase	0.6259266759301632	0.6291189556518784	0.0	0.21511384885465024	921.0	1275.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02051_1886	hypothetical protein	0.9022011630360864	0.9008934741111954	0.5	0.7746293927249686	95.0	134.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02052_1887	ferric transporter ATP-binding subunit	0.9279354511611766	0.9299588726697722	0.0	0.35418170987318937	385.0	516.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02053_1888	binding-protein-dependent transport systems inner membrane component	0.6502223405254386	0.6515621876641027	0.0	0.44614606553904923	878.0	846.0	False	True	False	True	False	True
CP003496.1_prot_D7S_02054_1889	extracellular solute-binding protein	0.6755272577497976	0.6785827457498754	0.0	0.058530192711130864	832.0	1439.0	True	True	False	False	True	True
CP003496.1_prot_D7S_02055_1890	cystathionine beta-lyase	0.9457978425585367	0.9468027621600963	0.0	0.1262133826551226	350.0	885.0	True	True	True	True	True	True
CP003496.1_prot_D7S_02056_1891	uridine kinase	0.552305644627783	0.5511641629297614	0.0	0.16546398897902806	1062.0	1458.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02057_1892	deoxycytidine triphosphate deaminase	0.3799136223593362	0.38063110713501724	0.0	0.44936717922502145	1330.0	1295.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02058_1893	sugar efflux transporter	0.6032491778772135	0.6039179686888931	0.0	0.1590268975454415	973.0	1410.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02059_1894	sugar efflux transporter B	0.4285549157222535	0.4266937989371824	0.0	0.22725928831350703	1266.0	1547.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02060_1895	GTP-binding protein EngA	0.46952608070833285	0.4676322070537542	0.0	0.7163019275014924	1201.0	668.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02061_1896	curved DNA-binding protein	0.42522694044367637	0.42548028215064987	0.5	0.4177609901563849	393.0	1278.0	False	True	False	False	False	True
CP003496.1_prot_D7S_02062_1897	bacterial regulatory protein, MerR family	0.9715080629378201	0.9719041980889718	0.0	0.7438421086517797	313.0	102.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02063_1898	adenylosuccinate synthetase	0.016033595249516794	0.015956270714315067	0.0	0.4654041003258604	1975.0	1761.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02064_1899	methyltransferase, putative	0.13191824345848102	0.13030043758620372	0.0	0.7369363551281931	1778.0	1229.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02065_1900	sodium/proline symporter	0.27995529805009595	0.27915475330927686	0.0	0.0269311105073884	1530.0	1921.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02066_1901	ribonuclease, Rne/Rng family	0.1852472328488288	0.18584765681967033	1.0	0.931279090623595	187.0	798.0	False	False	False	True	False	True
CP003496.1_prot_D7S_02067_1902	glutaredoxin, GrxB family	0.4617137441793499	0.46101953655469313	1.0	0.41065189861856854	69.0	1218.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02068_1903	transcriptional regulator, Sir2 family	0.028136103211709874	0.027926387352062283	0.0	0.3004212387898997	1952.0	1901.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02072_1904	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0.6550376045678699	0.6576323618143808	0.0	0.24715641401090804	871.0	1161.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02073_1905	cystathionine beta-lyase	0.07464459518830459	0.076483539196074	0.0	0.5589081082627019	1869.0	1574.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02074_1906	outer membrane protein 39	0.9899393368646405	0.9904232399565256	0.0	0.3640534745273622	280.0	430.0	True	True	True	True	True	True
CP003496.1_prot_D7S_02075_1907	PemI-like protein	0.8758157063453597	0.8754332112258207	0.0	0.873356502191684	470.0	77.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02076_1908	pemk-like protein 2	0.3840850535990174	0.3893642556043838	0.0	0.7503582182290739	1322.0	751.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02077_1909	chaperone protein DnaJ	0.9678857948093305	0.9671608544614763	0.5	0.8832806794908317	67.0	30.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02078_1910	chaperone protein DnaK	0.9385978945302764	0.9384344668987186	0.5	0.9083546898089531	80.0	34.0	False	False	True	True	True	True
CP003496.1_prot_D7S_02080_1911	gamma-glutamyl phosphate reductase	0.11980882776132369	0.11786393895492263	0.0	0.4588614480604025	1801.0	1648.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02081_1912	transposase	0.8728813134241651	0.8718272594204931	0.0	0.7155968119613896	474.0	202.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02082_1913	putative transposase	0.8360130152523904	0.8356425167999997	0.0	0.8112224667793692	543.0	152.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02083_1914	molybdate ABC transporter, periplasmic molybdate-binding protein	0.26002517551288085	0.2579038092121179	0.0	0.37556187130748775	1558.0	1578.0	True	True	False	False	True	True
CP003496.1_prot_D7S_02084_1915	molybdate ABC transporter, permease	0.500010887689192	0.5000285001492073	0.0	0.41561090841740417	1141.0	1142.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02085_1916	sulfate/thiosulfate import ATP-binding protein CysA	0.22843695083982538	0.22632745413651556	0.0	0.03263761528979226	1621.0	1951.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02086_1917	ModD protein	0.49984529595397764	0.5030104625995239	0.0	0.47621216400805916	1142.0	1039.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02087_1918	microcin-processing peptidase 2	0.28741853123926175	0.2840724760423585	0.0	0.6871177143604535	1521.0	1055.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02089_1920	phosphoenolpyruvate carboxylase	0.6223093224270271	0.6229279828806301	0.0	0.46869946643393323	931.0	857.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02093_1922	Rhs element Vgr protein	0.6270948975493501	0.6280075293100126	0.5	0.7890963002725008	209.0	355.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02095_1924	glycoside hydrolase, family 19, putative	0.24310717189725922	0.24448651981624686	0.0	0.5788874002007711	1596.0	1313.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02097_1926	glycoside hydrolase, family 19, putative	0.6016332981799545	0.5990078650275099	0.0	0.4253496406977369	979.0	964.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02098_1927	hypothetical protein	0.8567661423351995	0.8571405385922788	0.0	0.5548940485652678	504.0	362.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02099_1928	phosphotransferase system, galactitol-specific IIB component	0.9746977948084616	0.9742424947226952	0.0	0.3740981592252131	305.0	440.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02100_1929	ascorbate-specific PTS system enzyme IIC	0.15157824895751554	0.15097644546256947	0.0	0.36302158062655376	1734.0	1720.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02101_1930	transketolase, N- subunit	0.8345194358833434	0.8365042557555353	0.0	0.24657793765726752	549.0	870.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02102_1931	transketolase, central region	0.32839320690272517	0.3246621896099251	0.0	0.12881695170954563	1452.0	1785.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02103_1932	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	0.9041531334292979	0.9038197863232891	0.0	0.19783549872890543	419.0	836.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02104_1933	Smr protein/MutS2	0.7009765458059847	0.6998256887207092	0.0	0.9205649407037721	785.0	182.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02105_1934	YccS/YhfK family integral membrane protein	0.984801970853378	0.9853948544534065	0.0	0.5737325069988506	289.0	227.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02106_1935	inner membrane protein YccF	0.6913881170711581	0.691219789211123	0.0	0.8910381751054389	800.0	206.0	False	True	False	True	False	True
CP003496.1_prot_D7S_02107_1936	methylglyoxal synthase	0.7746988600407074	0.7757287865864633	0.0	0.3125171136317835	644.0	862.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02108_1937	hypothetical protein	0.15562916270135002	0.15480175470292787	0.0	0.8905879087836643	1730.0	932.0	True	True	False	True	True	True
CP003496.1_prot_D7S_02109_1938	acylphosphatase	0.9265761110649456	0.9269750368038436	0.0	0.2496233994325286	390.0	678.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02110_1939	acylphosphatase	0.27661735203001536	0.2794943892944163	0.0	0.31375613160402116	1537.0	1630.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02111_1940	putative ABC-type chelated iron transport system, permease component	0.24725070618861258	0.2497299260387427	0.0	0.31719172958810865	1590.0	1659.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02112_1941	putative ABC-type chelated iron transport system, ATPase component	0.26132575241970146	0.26475837799739577	0.0	0.014318924660602082	1555.0	1941.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02113_1942	iron ABC superfamily ATP binding cassette transporter, binding protein	0.16634524798182265	0.16475119384440803	0.0	0.8921503008672789	1711.0	910.0	True	True	True	True	True	True
CP003496.1_prot_D7S_02114_1943	sulfurtransferase TusE	0.6516654162919864	0.6502455701013837	0.0	0.543927818347706	876.0	654.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02115_1944	inner membrane protein YccA	0.2591898811179934	0.2583923531641291	0.0	0.3636388096920973	1561.0	1590.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02117_1945	crispr-associated helicase Cas3 domain protein	0.10800905257499092	0.1123795059634729	1.0	0.9794914784756198	218.0	856.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02119_1947	hypothetical protein	0.8850184199099073	0.8847817204833005	0.0	0.6226252429015345	459.0	274.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02120_1948	hypothetical protein	0.7722623170731624	0.770255128545716	0.0	0.6718897502749271	649.0	329.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02121_1949	putative type III DNA modification methylase	0.6621562439598019	0.6637374584714952	0.0	0.9407215889395193	857.0	191.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02123_1951	virulence protein	0.9041898675652074	0.9043678121132136	0.0	0.6866161684838961	418.0	199.0	False	True	False	False	False	True
CP003496.1_prot_D7S_02125_1953	CRISPR-associated protein Cas5, Dvulg subtype	0.10444086497820773	0.10451311210508371	0.0	0.49261257302510797	1822.0	1625.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02127_1954	crispr-associated protein, Csd1 family	0.563844503579737	0.5671117477086839	0.0	0.8393592547516446	1035.0	373.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02128_1955	crispr-associated protein, Csd2 family	0.15014738410529213	0.15122423432324544	0.0	0.7117401425615721	1738.0	1235.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02129_1956	CRISPR-associated protein Cas4	0.6170174961761283	0.6172665996678716	0.0	0.8946434390790439	943.0	268.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02130_1957	hypothetical protein	0.17405782397128422	0.17480939090812234	0.0	0.340360927837454	1695.0	1719.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02131_1958	phosphomethylpyrimidine kinase	0.7279487849047246	0.7308728088908352	0.0	0.5456232989100553	728.0	527.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02132_1959	thiamin/thiamine pyrophosphate ABC transporter	0.6500123378243388	0.6488102133089493	0.0	0.1612314189817627	879.0	1329.0	True	True	True	False	True	True
CP003496.1_prot_D7S_02133_1960	thiamin/thiamine pyrophosphate ABC transporter, permease protein	0.46963190385033965	0.4653836975569031	0.0	0.5239385326657698	1199.0	1027.0	False	True	False	True	False	True
CP003496.1_prot_D7S_02134_1961	thiamine ABC transporter, ATP-binding protein	0.6298393885077107	0.626016814014879	0.0	0.4912266162702367	915.0	797.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02135_1962	biotin synthase	0.0669568098533272	0.06692962182659626	0.0	0.9106969657584578	1885.0	1042.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02136_1963	hypothetical protein	0.44223028379123186	0.44648395281864983	0.0	0.5274853951449643	1241.0	1050.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02137_1964	leucine-responsive regulatory protein	0.8281614386212999	0.8275600574955891	0.5	0.6703149685982666	124.0	279.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02139_1966	outer-membrane lipoprotein carrier protein	0.33992820171464	0.33763799799298794	0.0	0.4938483101088747	1423.0	1291.0	True	True	True	False	True	True
CP003496.1_prot_D7S_02140_1967	3-phosphoshikimate 1-carboxyvinyltransferase	0.018895692310995638	0.019090169502049743	0.0	0.895426448114661	1969.0	1145.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02141_1968	C4-dicarboxylate membrane transporter	0.7210716893523808	0.7216601077557717	0.0	0.2514504681537467	751.0	1052.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02142_1969	seryl-tRNA synthetase	0.07248531023182508	0.06944101230798493	0.0	0.6912939131666163	1872.0	1414.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02143_1970	cytidine deaminase	0.3769326468112171	0.3774820235829141	0.0	0.37506852686328845	1333.0	1425.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02144_1971	spermidine/putrescine-binding periplasmic protein 1 precursor	0.14745586442544947	0.14753862612505264	0.0	0.6832389381281239	1741.0	1293.0	False	False	True	False	True	False
CP003496.1_prot_D7S_02145_1972	spermidine/putrescine ABC transporter membrane protein	0.24101195455756486	0.2420387980586573	0.0	0.06541119141933066	1602.0	1920.0	False	True	False	True	False	True
CP003496.1_prot_D7S_02146_1973	putrescine transport system permease protein PotH	0.3133795182092835	0.3163533233088757	0.0	0.07688525254470087	1476.0	1850.0	False	False	False	False	False	False
CP003496.1_prot_D7S_02147_1974	putrescine/spermidine ABC transporter ATPase protein	0.344154238391866	0.35165846202325407	0.0	0.24051294924136782	1415.0	1631.0	False	False	False	False	False	False
